latitude,longitude,task_created_time,task_completed_time,amount,cod_received_status,task_assigned_to,task_status,flow,task_id,branch_destination,task_status_label,receiver_city,task_detail_status_label,task_detail_status,weight,branch_origin,task_status_id
-7.0430324,109.8188842,2022-11-01 11:38:04 +0700,2022-11-01 11:41:38 +0700,51660,True,pitifulPretzels0,done,Delivery,add954872cbf46dd115e,SRG,Success,"BANDAR,BATANG",YANG BERSANGKUTAN,D01,1.6,CGK,COLF01
-7.0640372,109.8270702,2022-11-01 11:38:04 +0700,2022-11-01 13:07:29 +0700,118342,True,pitifulPretzels0,done,Delivery,aa521fd83b246470458b,SRG,Success,"BANDAR,BATANG",YANG BERSANGKUTAN,D01,0.02,CGK,COLF01
-7.0633502,109.8281864,2022-11-01 11:38:04 +0700,2022-11-01 12:29:25 +0700,70840,True,pitifulPretzels0,done,Delivery,9d8ac4fbdc1be62bc3ef,SRG,Success,"BANDAR,BATANG",RECEPTIONIST,D02,0.8,CGK,COLF01
-7.016665,109.7876299,2022-11-01 11:38:04 +0700,2022-11-01 19:35:24 +0700,39683,True,pitifulPretzels0,done,Delivery,858abbb38053c1fcda42,SRG,Success,"BANDAR,BATANG",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01
-7.0407528,109.834512,2022-11-01 11:38:04 +0700,2022-11-01 11:56:34 +0700,48111,True,pitifulPretzels0,done,Delivery,6014359e0b001da70345,SRG,Success,"BANDAR,BATANG",YANG BERSANGKUTAN,D01,0.58,CGK,COLF01
-6.7908954,106.7628558,2022-11-01 10:59:37 +0700,2022-11-01 11:29:29 +0700,24000,True,madEagle3,done,Delivery,1948a495a5440ef99f97,SMI,Success,"CIDAHU,SUKABUMI",YANG BERSANGKUTAN,D01,0.8,CGK,COLF01
-6.7921053,106.7640657,2022-11-01 10:59:37 +0700,2022-11-01 11:37:44 +0700,28000,True,madEagle3,done,Delivery,c88c5a74fdd4dad38e2c,SMI,Success,"CIDAHU,SUKABUMI",YANG BERSANGKUTAN,D01,0.2,CGK,COLF01
-6.7982325,106.739689,2022-11-01 10:59:37 +0700,2022-11-01 17:06:27 +0700,74403,True,madEagle3,done,Delivery,e1950dc5bf7f0152c312,SMI,Success,"CIDAHU,SUKABUMI",YANG BERSANGKUTAN,D01,1.4,CGK,COLF01
1.6712129,101.4435336,2022-11-01 12:35:58 +0700,2022-11-01 14:27:57 +0700,186000,True,panickyCake5,done,Delivery,ecbce5be7edfcf86e657,PKU,Success,"DUMAI KOTA,DUMAI",YANG BERSANGKUTAN,D01,1,CBN,COLF01
1.6663674,101.4308699,2022-11-01 12:35:59 +0700,2022-11-01 16:47:29 +0700,151410,True,panickyCake5,done,Delivery,3201047da3c4a1dc8613,PKU,Success,"DUMAI,DUMAI SELATAN",YANG BERSANGKUTAN,D01,1,JOG,COLF01
1.6602855,101.4318121,2022-11-01 12:35:59 +0700,2022-11-01 16:09:35 +0700,239990,True,panickyCake5,done,Delivery,ed249ed4b3adba15c36d,PKU,Success,"MEDANG KAMPAI, DUMAI",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.1377413,110.4474517,2022-11-01 07:43:08 +0700,2022-11-01 12:40:32 +0700,144196,True,cockySardines4,done,Delivery,e5e68949d3bf6751994d,SRG,Success,"UNGARAN TIMUR, SEMAR",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.1445629,110.4266072,2022-11-01 08:45:20 +0700,2022-11-01 15:50:54 +0700,204000,True,cockySardines4,done,Delivery,c524b9223863698379ce,SRG,Success,"UNGARAN TIMUR, SEMAR",YANG BERSANGKUTAN,D01,1,DPK,COLF01
1.661814,101.4297919,2022-11-01 12:35:58 +0700,2022-11-01 16:26:22 +0700,196400,True,panickyCake5,done,Delivery,1b00c68c819f3436b752,PKU,Success,"DUMAI BARAT, DUMAI",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.4932162,107.3843287,2022-11-01 08:47:02 +0700,2022-11-01 10:37:00 +0700,247500,True,chicApples6,done,Delivery,64e8e567309aeb8f9137,BDO,Success,"CIDAUN, CIANJUR",YANG BERSANGKUTAN,D01,5,CGK,COLF01
-7.4951281,107.3838846,2022-11-01 08:47:02 +0700,2022-11-01 11:09:59 +0700,275000,True,chicApples6,done,Delivery,73f73f3c91a69477f244,BDO,Success,"CIDAUN, CIANJUR",YANG BERSANGKUTAN,D01,3.542,CGK,COLF01
-7.4934032,107.4198124,2022-11-01 08:47:02 +0700,2022-11-01 12:23:51 +0700,125990,True,chicApples6,done,Delivery,6132efc23d557667b4d2,BDO,Success,"CIDAUN, CIANJUR",YANG BERSANGKUTAN,D01,5.3,CGK,COLF01
-7.4595027,107.4065054,2022-11-01 08:47:02 +0700,2022-11-01 12:02:59 +0700,107889,True,chicApples6,done,Delivery,44910d9ed0c8990980f3,BDO,Success,"CIDAUN, CIANJUR",YANG BERSANGKUTAN,D01,10,CGK,COLF01
-7.4932162,107.3843287,2022-11-01 08:47:02 +0700,2022-11-01 10:37:19 +0700,351500,True,chicApples6,done,Delivery,54545674b84d2faf5c0e,BDO,Success,"CIDAUN, CIANJUR",YANG BERSANGKUTAN,D01,10,CGK,COLF01
0.5690775,97.8177443,2022-11-01 08:33:37 +0700,2022-11-01 09:08:55 +0700,16000,True,grumpyCaribou3,done,Delivery,5bc42ce849cb60659f02,DTB,Success,"TELUK DALAM,KAB.NIAS",YANG BERSANGKUTAN,D01,1,MES,COLF01
0.5712675,97.795144,2022-11-01 08:33:37 +0700,2022-11-01 09:28:10 +0700,252350,True,grumpyCaribou3,done,Delivery,31c5a568bb89ebad6967,DTB,Success,"FANAYAMA,NIAS SLTN",YANG BERSANGKUTAN,D01,1,CGK,COLF01
0.5847234,97.725885,2022-11-01 08:33:37 +0700,2022-11-01 10:05:57 +0700,201000,True,grumpyCaribou3,done,Delivery,664a9bb1ea15c6c757df,DTB,Success,"FANAYAMA,NIAS SLTN",YANG BERSANGKUTAN,D01,1,JOG,COLF01
0.5638928,97.8200247,2022-11-01 08:33:37 +0700,2022-11-01 18:36:29 +0700,135000,True,grumpyCaribou3,done,Delivery,179eeb71c1e8a5d0f543,DTB,Success,"FANAYAMA,NIAS SLTN",YANG BERSANGKUTAN,D01,1,CGK,COLF01
0.5938257,97.7684115,2022-11-01 08:33:37 +0700,2022-11-01 09:43:47 +0700,26000,True,grumpyCaribou3,done,Delivery,70f1787f78d7f6dd4542,DTB,Success,"FANAYAMA,NIAS SLTN",YANG BERSANGKUTAN,D01,1,MES,COLF01
0.5647531,97.8100434,2022-11-01 08:33:37 +0700,2022-11-01 13:28:55 +0700,169000,True,grumpyCaribou3,done,Delivery,d9ce6b00ce6744a1daeb,DTB,Success,"NIAS SELATAN, LUAHAG",YANG BERSANGKUTAN,D01,1,CGK,COLF01
0.1359378,117.4712077,2022-11-01 16:00:03 +0700,2022-11-01 17:01:35 +0800,420496,True,superiorDotterel1,done,Delivery,a2bb87a073790a33c939,BTG,Success,"BONTANG BARAT , BONT",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.496283,107.4209213,2022-11-01 10:10:18 +0700,2022-11-01 12:15:42 +0700,40846,True,chicApples6,done,Delivery,55e926ae01d6596297f9,BDO,Success,"CIDAUN, CIANJUR",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01
-7.4987607,107.3843725,2022-11-01 10:10:18 +0700,2022-11-01 16:40:15 +0700,40400,True,chicApples6,done,Delivery,d7f4bc5667e1ba800d4d,BDO,Success,"CIDAUN, CIANJUR",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.0050084,110.4322131,2022-11-01 17:57:43 +0700,2022-11-01 21:14:34 +0700,304000,True,stressedMuesli2,done,Delivery,ff09e7bab46f64515117,SRG,Success,"GAYAMSARI,SEMARANG",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.0050089,110.4321904,2022-11-01 17:57:43 +0700,2022-11-01 21:15:21 +0700,223000,True,stressedMuesli2,done,Delivery,9ead6e1b8d6665937acb,SRG,Success,"SEMARANG TIMUR,SEMAR",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01
-7.0049005,110.4321996,2022-11-01 17:57:43 +0700,2022-11-01 21:14:56 +0700,125000,True,stressedMuesli2,done,Delivery,e47eac4e9039fdb95441,SRG,Success,"GAYAMSARI,SEMARANG",YANG BERSANGKUTAN,D01,0.8,CGK,COLF01
-7.4841091,107.2472455,2022-11-01 12:10:52 +0700,2022-11-01 14:41:35 +0700,211200,True,chicApples6,done,Delivery,791a93c3322013cede55,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,7,CGK,COLF01
-7.489335,107.3535584,2022-11-01 12:10:52 +0700,2022-11-01 13:49:44 +0700,134801,True,chicApples6,done,Delivery,3bf611532e962fd3ae21,BDO,Success,"CIDAUN, CIANJUR",YANG BERSANGKUTAN,D01,3.2,CGK,COLF01
-8.3386203,114.148732,2022-11-01 13:08:14 +0700,2022-11-01 15:25:51 +0700,236386,True,yearningChile5,done,Delivery,73c021f5ccfad0602779,JBR,Success,"GENTENG,BANYUWANGI",YANG BERSANGKUTAN,D01,2,CGK,COLF01
-7.8111778,109.9651308,2022-11-01 10:01:57 +0700,2022-11-01 14:15:50 +0700,1655876,True,guiltyBurritos6,done,Delivery,5165cc43958f9b005ace,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,3,CGK,COLF01
-7.8607985,109.9725743,2022-11-01 10:01:57 +0700,2022-11-01 15:38:14 +0700,255490,True,guiltyBurritos6,done,Delivery,ae66d794eddcbf3b0465,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,3,CGK,COLF01
-7.8211883,109.923534,2022-11-01 10:01:57 +0700,2022-11-01 13:03:58 +0700,157500,True,guiltyBurritos6,done,Delivery,d357bb2811a85c926e1f,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,5,CGK,COLF01
-7.7762706,109.945218,2022-11-01 10:01:57 +0700,2022-11-01 11:19:50 +0700,59499,True,guiltyBurritos6,done,Delivery,87e4cf40376bfa146211,MGL,Success,"BANYUURIP,PURWOREJO",YANG BERSANGKUTAN,D01,1.2,CGK,COLF01
-7.8486383,109.91682,2022-11-01 10:01:57 +0700,2022-11-01 17:46:51 +0700,151400,True,guiltyBurritos6,done,Delivery,5233a8876874a67def07,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,1.772,CGK,COLF01
-7.8325282,109.9647261,2022-11-01 10:01:57 +0700,2022-11-01 14:56:07 +0700,214000,True,guiltyBurritos6,done,Delivery,7073624527b3e5019136,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,5,CGK,COLF01
-7.4433437,107.3302548,2022-11-01 12:10:52 +0700,2022-11-01 17:35:36 +0700,207500,True,chicApples6,done,Delivery,fc32c48da08368f0e5ee,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,3,CGK,COLF01
-7.8346755,109.9653765,2022-11-01 10:01:57 +0700,2022-11-01 14:51:32 +0700,365500,True,guiltyBurritos6,done,Delivery,2ac0f58da535cdf9e7ab,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,5,CGK,COLF01
-7.8136556,109.9638518,2022-11-01 10:01:57 +0700,2022-11-01 13:45:42 +0700,162000,True,guiltyBurritos6,done,Delivery,a69e466b65e4ff711fed,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,8,CGK,COLF01
-7.8254277,109.930892,2022-11-01 10:01:57 +0700,2022-11-01 18:14:03 +0700,127276,True,guiltyBurritos6,done,Delivery,41f28ef414b215af8c72,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,6,CGK,COLF01
-7.7876783,109.9660767,2022-11-01 10:01:57 +0700,2022-11-01 18:43:29 +0700,119200,True,guiltyBurritos6,done,Delivery,f28ce45de0537184d83e,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,0.75,CGK,COLF01
-7.83066,109.9734635,2022-11-01 10:01:57 +0700,2022-11-01 14:36:22 +0700,85400,True,guiltyBurritos6,done,Delivery,adc225af07de74f7f4c6,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-1.0995714,100.8804509,2022-11-01 11:59:39 +0700,2022-11-01 13:55:43 +0700,147000,True,truthfulPonie1,done,Delivery,b9e486ef03f8b56d5909,PDG,Success,"HILIRAN GUMANTI,AROS",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-3.247156,101.6449746,2022-11-01 15:44:26 +0700,2022-11-01 16:17:47 +0700,229690,True,humorousCow7,done,Delivery,285e786179100b89f514,BKS,Success,"PUTRI HIJAU,ARGAMAKM",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-6.9557906,107.3605469,2022-11-01 12:31:12 +0700,2022-11-01 19:12:55 +0700,97000,True,somberOcelot3,done,Delivery,e57586ea3a0c0acd79d1,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,5,CGK,COLF01
-6.9450268,107.4604426,2022-11-01 12:31:13 +0700,2022-11-01 13:13:58 +0700,179000,True,somberOcelot3,done,Delivery,ba366705ff03c4d2f568,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,2.3,CGK,COLF01
-7.3672487,107.3266782,2022-11-01 10:05:54 +0700,2022-11-01 12:38:06 +0700,43760,True,wakefulSeahorse6,done,Delivery,c782e2b08789ee76d85a,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.35,CGK,COLF01
-7.3672487,107.3266782,2022-11-01 10:05:54 +0700,2022-11-01 16:00:13 +0700,25361,True,wakefulSeahorse6,done,Delivery,482e88498f8f956b025f,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.235,CGK,COLF01
-7.3691663,107.3274172,2022-11-01 10:05:54 +0700,2022-11-01 10:57:02 +0700,19707,True,wakefulSeahorse6,done,Delivery,7dbef81684c19e5419cb,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.05,CGK,COLF01
-6.9521109,107.4593676,2022-11-01 12:31:13 +0700,2022-11-01 14:51:11 +0700,589000,True,somberOcelot3,done,Delivery,0f92816dae71e95e2e93,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,12.5,CGK,COLF01
-6.9492241,107.4504949,2022-11-01 12:31:12 +0700,2022-11-01 13:53:11 +0700,125600,True,somberOcelot3,done,Delivery,82dcb4e937a9249f436a,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,6,CGK,COLF01
-6.9435853,107.4583678,2022-11-01 12:31:12 +0700,2022-11-01 12:54:13 +0700,324000,True,somberOcelot3,done,Delivery,e0712262f94559a96738,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,13,CGK,COLF01
-6.974752,107.4401438,2022-11-01 12:31:12 +0700,2022-11-01 17:41:47 +0700,48000,True,somberOcelot3,done,Delivery,c9bac0118785522c3f75,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,1.1,CGK,COLF01
-6.9446672,107.459421,2022-11-01 12:31:13 +0700,2022-11-01 13:10:52 +0700,220600,True,somberOcelot3,done,Delivery,02a9cfdb6312a36cfc0e,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,6,CGK,COLF01
-6.9566841,107.4438725,2022-11-01 12:31:13 +0700,2022-11-01 14:10:58 +0700,147400,True,somberOcelot3,done,Delivery,caf1a29d76b59d4b4800,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,5,CGK,COLF01
-7.3672487,107.3266782,2022-11-01 10:05:55 +0700,2022-11-01 12:38:06 +0700,25810,True,wakefulSeahorse6,done,Delivery,d39e30d56ca0778bbdb2,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.01,CGK,COLF01
-7.3689151,107.3255697,2022-11-01 10:05:55 +0700,2022-11-01 15:35:04 +0700,10336,True,wakefulSeahorse6,done,Delivery,1be2c15245e74ccd7e7b,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.01,CGK,COLF01
-7.3490362,107.3277867,2022-11-01 10:05:55 +0700,2022-11-01 11:17:52 +0700,30967,True,wakefulSeahorse6,done,Delivery,04665e427b45e480f63f,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.1,CGK,COLF01
-7.3672487,107.3266782,2022-11-01 10:05:54 +0700,2022-11-01 15:57:36 +0700,482000,True,wakefulSeahorse6,done,Delivery,3a2bed303794855097bd,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,11,CGK,COLF01
-7.3689151,107.3255697,2022-11-01 10:05:55 +0700,2022-11-01 15:35:04 +0700,95900,True,wakefulSeahorse6,done,Delivery,b73a838a2ab125cac020,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,1.45,CGK,COLF01
-7.3691663,107.3274172,2022-11-01 10:05:55 +0700,2022-11-01 10:57:02 +0700,46973,True,wakefulSeahorse6,done,Delivery,a7f1fd2a7f31d6c9828f,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.46,CGK,COLF01
-7.3672487,107.3266782,2022-11-01 10:05:55 +0700,2022-11-01 11:08:45 +0700,70500,True,wakefulSeahorse6,done,Delivery,9cb03579b2627283812e,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.035,CGK,COLF01
-7.3672487,107.3266782,2022-11-01 10:05:55 +0700,2022-11-01 16:00:13 +0700,29191,True,wakefulSeahorse6,done,Delivery,0c7287ed08658d59d459,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.05,CGK,COLF01
-6.9589176,107.4412528,2022-11-01 12:31:12 +0700,2022-11-01 13:47:15 +0700,80259,True,somberOcelot3,done,Delivery,950e86f12260cf40c12c,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,6,CGK,COLF01
-7.827977,109.9775045,2022-11-01 10:01:57 +0700,2022-11-01 14:26:38 +0700,100500,True,guiltyBurritos6,done,Delivery,61acbdd73aa56cbbe817,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,2,CGK,COLF01
-7.821645,109.918795,2022-11-01 10:01:57 +0700,2022-11-01 11:53:49 +0700,495000,True,guiltyBurritos6,done,Delivery,64f5b9a6867714347e61,MGL,Success,"NGOMBOL,PURWOREJO",YANG BERSANGKUTAN,D01,11,CGK,COLF01
-6.974752,107.4401438,2022-11-01 12:31:13 +0700,2022-11-01 17:42:39 +0700,57200,True,somberOcelot3,done,Delivery,c4cba5815992c18b71c3,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-1.0828464,100.8886064,2022-11-01 11:59:39 +0700,2022-11-01 20:35:19 +0700,159000,True,truthfulPonie1,done,Delivery,a1b29ebe741133390894,PDG,Success,"HILIRAN GUMANTI,AROS",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-1.0828464,100.8886064,2022-11-01 11:59:39 +0700,2022-11-01 20:37:56 +0700,70500,True,truthfulPonie1,done,Delivery,3a18a015fa5e886b6816,PDG,Success,"HILIRAN GUMANTI,AROS",YANG BERSANGKUTAN,D01,0.2,CGK,COLF01
-1.0895008,100.8626096,2022-11-01 11:59:39 +0700,2022-11-01 14:13:27 +0700,188950,True,truthfulPonie1,done,Delivery,47d21d76c3cf20a98bcf,PDG,Success,"HILIRAN GUMANTI,AROS",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-6.9466761,107.4492741,2022-11-01 12:31:12 +0700,2022-11-01 13:37:49 +0700,610000,True,somberOcelot3,done,Delivery,b5cabeeeab088d6b50a9,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,31.208,CGK,COLF01
-6.9557906,107.3605469,2022-11-01 12:31:13 +0700,2022-11-01 19:13:19 +0700,48401,True,somberOcelot3,done,Delivery,bfaacd4d61166cb3a294,BDO,Success,"CILILIN,NGAMPRAH",YANG BERSANGKUTAN,D01,1.2,CGK,COLF01
-7.3672487,107.3266782,2022-11-01 10:05:55 +0700,2022-11-01 12:38:06 +0700,22100,True,wakefulSeahorse6,done,Delivery,f21cb7d6caaf332ea663,BDO,Success,"NARINGGUL, CIANJUR",YANG BERSANGKUTAN,D01,0.1,CGK,COLF01
-6.3552758,106.4028619,2022-11-01 10:38:46 +0700,2022-11-01 10:52:16 +0700,150000,True,tautHeron6,done,Delivery,209dd0ce01d545e2e0a9,CLG,Success,"MAJA,RANGKASBITUNG",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.6637686,109.841924,2022-11-01 08:16:31 +0700,2022-11-01 14:27:51 +0700,52400,True,affectedKitten8,done,Delivery,fea77c23cf2bb7643963,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.6639076,109.8422558,2022-11-01 08:16:31 +0700,2022-11-01 14:35:30 +0700,69291,True,affectedKitten8,done,Delivery,51d5c43d4ced7d7a16cb,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.3,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:31 +0700,2022-11-01 14:33:10 +0700,165396,True,affectedKitten8,done,Delivery,068c2d30f5afb46a24fd,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.6847543,109.8439165,2022-11-01 08:16:32 +0700,2022-11-01 09:52:27 +0700,26500,True,affectedKitten8,done,Delivery,ce985c4b4ffd7d5505f8,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.03,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:31 +0700,2022-11-01 14:34:23 +0700,163910,True,affectedKitten8,done,Delivery,5ec10b6f17ce62786969,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:31 +0700,2022-11-01 14:34:23 +0700,28500,True,affectedKitten8,done,Delivery,db68549d3175a1b9fb5e,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.13,CGK,COLF01
-7.6639076,109.8422558,2022-11-01 08:16:31 +0700,2022-11-01 14:35:30 +0700,70970,True,affectedKitten8,done,Delivery,7e9e76408dd1920d5b47,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.65,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:30 +0700,2022-11-01 14:33:50 +0700,117455,True,affectedKitten8,done,Delivery,72c43effbd7bd2b0f296,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.4,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:30 +0700,2022-11-01 14:33:10 +0700,50461,True,affectedKitten8,done,Delivery,d77f7488d2328a751273,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.6,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:30 +0700,2022-11-01 14:34:55 +0700,45469,True,affectedKitten8,done,Delivery,12142f74a787e1855766,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.33,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:31 +0700,2022-11-01 14:30:34 +0700,58480,True,affectedKitten8,done,Delivery,1331f7c101a11afaed52,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01
-7.6637686,109.841924,2022-11-01 08:16:31 +0700,2022-11-01 14:25:47 +0700,23529,True,affectedKitten8,done,Delivery,e694c9ebe43f3d6eb7f2,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.25,CGK,COLF01
-7.6637686,109.841924,2022-11-01 08:16:31 +0700,2022-11-01 14:28:04 +0700,194900,True,affectedKitten8,done,Delivery,268da1f025f915236bdc,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,1.8,CGK,COLF01
-7.6637686,109.841924,2022-11-01 08:16:31 +0700,2022-11-01 14:26:45 +0700,20950,True,affectedKitten8,done,Delivery,0f79e3828d83ad70f528,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.03,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:31 +0700,2022-11-01 14:33:50 +0700,68712,True,affectedKitten8,done,Delivery,957234759b9c0a125656,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01
-7.6637686,109.841924,2022-11-01 08:16:31 +0700,2022-11-01 14:25:33 +0700,44999,True,affectedKitten8,done,Delivery,63481150142b35c0735f,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.3,CGK,COLF01
-7.6639076,109.8422558,2022-11-01 08:16:31 +0700,2022-11-01 14:35:30 +0700,52800,True,affectedKitten8,done,Delivery,badba7dc442a18e3f9a4,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.65,CGK,COLF01
-7.6847543,109.8439165,2022-11-01 08:16:31 +0700,2022-11-01 09:52:27 +0700,31500,True,affectedKitten8,done,Delivery,32df6bcd836e2a981adb,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.03,CGK,COLF01
-7.6847543,109.8439165,2022-11-01 08:16:31 +0700,2022-11-01 09:52:27 +0700,26500,True,affectedKitten8,done,Delivery,7f238d95955bb0dc174a,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.03,CGK,COLF01
-7.6637686,109.841924,2022-11-01 08:16:31 +0700,2022-11-01 14:26:30 +0700,54000,True,affectedKitten8,done,Delivery,fa553662b2a3a968202e,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.15,CGK,COLF01
-7.6847543,109.8439165,2022-11-01 08:16:31 +0700,2022-11-01 09:54:52 +0700,24170,True,affectedKitten8,done,Delivery,514c202e698efa696cf5,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.8,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:31 +0700,2022-11-01 14:31:37 +0700,40260,True,affectedKitten8,done,Delivery,1e941f150fab120e542e,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01
-7.6637686,109.841924,2022-11-01 08:16:31 +0700,2022-11-01 14:27:22 +0700,90750,True,affectedKitten8,done,Delivery,3802967b7b3f00d00621,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:30 +0700,2022-11-01 14:33:10 +0700,77400,True,affectedKitten8,done,Delivery,192a646a9be2e3e4486d,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.66,CGK,COLF01
-7.6637686,109.841924,2022-11-01 08:16:30 +0700,2022-11-01 14:25:13 +0700,59500,True,affectedKitten8,done,Delivery,8f62ed150e542cd3b77e,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.15,CGK,COLF01
-7.6636761,109.841662,2022-11-01 08:16:30 +0700,2022-11-01 14:33:10 +0700,82700,True,affectedKitten8,done,Delivery,8f407d693c68337e4c5f,MGL,Success,"PITURUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01
